Proposal ID,Snapshot ID,Author,Title,Type,Status,Started,Ended,Threshold,Total VP,Category,Tier,Amount USD,Beneficiary,Token,Enacting Transaction,Transaction Date,Transaction Amount,Done Updates,Late Updates,Missed Updates,Update Status,Project Health,Last Update,Next Update,Pending Updates
40659800-23eb-11ed-b4a9-178eb7bc02f5,bafkreihixotyfghwvsbhfn4f2a4uubwqder4fsuate7jbiwoh7tfk6ossq,0xbd03add5da0e173c67c9c1073ffba017147c42d4,DCL Highlights - Expansion & Long-Term Commitment,grant,rejected,2022-08-24T20:28:00.304Z,2022-09-07T20:28:00.301Z,2000000,1920208.7205018173,Content Creator,Tier 4,58320,0xBD03aDd5da0e173C67C9C1073FFBA017147c42d4,,,,,,,,,,,,
0f9a4300-23c9-11ed-b4a9-178eb7bc02f5,bafkreigbwwa4ixdl6l3ezyha4uma76pkyv7rwih3awtakuxpshy6suxp4i,0xc3e3d13d98b84e1808c4145355c0cade20a2fc98,An Immersive In-World Marketplace Proposal,grant,enacted,2022-08-24T16:23:00.552Z,2022-09-07T16:23:00.550Z,8000000,13094984.612918315,Content Creator,Tier 6,240000,0x5F2ABE4d5313D6818e1eecEF8cCD172217e07e05,,,,,3,0,3,done,onTrack,2023-03-07T00:29:55.877Z,,3
56e0a3b0-2303-11ed-b4a9-178eb7bc02f5,bafkreidgglkakp5xrnynuly4kxs4rcvdxudlww7mmdarcc53u7q3oiaifq,0xeb0b44525df3de89c7d915d6728c6404e65253e9,Decentral Comedy Promo at Skankfest Vegas/Backstage Access to Skankfest for DCL,grant,enacted,2022-08-23T16:47:00.779Z,2022-09-06T16:47:00.779Z,4000000,8453862.478718163,Content Creator,Tier 5,88500,0x20D9838616659e174d4937eE9E7738c032c3a881,,,,,5,0,3,done,onTrack,2023-05-03T16:53:04.235Z,,3
42cc9f20-2239-11ed-b4a9-178eb7bc02f5,bafkreiax3kr3nuchcpxlzt2ydft73lyiyh2c7vgvbqsgwrp7uivzu4tsnq,0x65813baedfd68029af5382672b0e4dd2e6f27952,DCL Closet - Advanced Backpack Features,grant,enacted,2022-08-22T16:41:00.754Z,2022-09-05T16:41:00.753Z,2000000,3486955.5806017253,Platform Contributor,Tier 4,25000,0x65813BaeDfD68029af5382672b0e4Dd2E6f27952,,,,,3,2,1,done,onTrack,2023-02-06T14:00:59.411Z,,1
465154c0-2157-11ed-b4a9-178eb7bc02f5,bafkreidwia5s7beb7lizn5krwkh7g4x5bqhtqm5pef5lnktdzl65eysyvy,0x4c41c164d7b601d8809643767aca6ce1ed31a2d6,Wearable Advertising Space Facility & Decentraland Loyalty Points Programme,grant,rejected,2022-08-21T13:43:00.396Z,2022-09-04T13:43:00.395Z,4000000,3652660.8178227316,Platform Contributor,Tier 5,73000,0x4c41c164d7b601d8809643767aca6ce1ed31a2d6,,,,,,,,,,,,
1c31fb10-2119-11ed-b4a9-178eb7bc02f5,bafkreia65x4v5k6bdtfy2yof5v3wue2b7h7m6okshfg4upptaq4sok7zmq,0x09bc69a986e1b37fb01ef36124f4c2e14fa0ab6b,Royalty-free audio clip library for land builders in Decentraland,grant,enacted,2022-08-21T06:18:00.930Z,2022-08-28T06:18:00.928Z,1000000,3626363.90732643,Content Creator,Tier 3,4569,0x09bc69A986e1b37fB01EF36124f4c2E14fA0ab6B,,,,,2,1,0,done,onTrack,2022-11-28T03:40:19.676Z,,0
a70d0a50-1e75-11ed-9342-4f244be49f84,bafkreigz46ke2q555u5wrzpos2u2xtok57vviajlhjdwzlnjtb5ox4r43u,0x8b7c37671f37db95e9d84714f7a4464d552aa0ea,Decentraland IRL Meetup at MCON 2022,grant,enacted,2022-08-17T21:43:00.101Z,2022-08-24T21:43:00.100Z,1000000,2396301.8130522976,Community,Tier 2,3000,0x8b7c37671f37Db95e9d84714f7A4464d552aa0EA,MANA,0xf7e64f4504174f40e5ddd589c28f218fd99bd6214f3014dba2d87727fecaf63e,2022-08-27T02:41:54Z,3750,1,0,0,done,onTrack,2022-12-13T17:17:16.374Z,,0
309483d0-1b4b-11ed-96c7-2fa07c6df25b,bafkreid57scyy6dchawxehh5qyjhqxkygw4znie3uuy5gowylkbhuk33re,0x2f1a5c8523839c2d0692f7c89116fb067b77a532,"Nexus Market District Build-Out, Phase 1",grant,rejected,2022-08-13T21:02:00.989Z,2022-08-27T21:02:00.988Z,2000000,2309009.221475176,Content Creator,Tier 4,60000,0x2F1a5C8523839c2d0692f7C89116fb067B77A532,,,,,,,,,,,,
0c233e00-18ef-11ed-96c7-2fa07c6df25b,bafkreiduxzkv2b5i23fxpw5pslywmiy6ieuppsq3ddc54d7r3s4rjsm3re,0x29519122d08771ca4c83c8e3fa981df18721f76d,[Resubmission] Easy Land Renting - Lands for everyone! [+5% to DAO per sale],grant,enacted,2022-08-10T20:57:00.824Z,2022-08-24T20:57:00.823Z,2000000,3150920.4586951686,Platform Contributor,Tier 4,22500,0x29519122d08771Ca4c83C8E3Fa981Df18721f76D,,,,,4,0,2,done,atRisk,2022-12-23T16:54:40.240Z,,2
659ab8a0-18d6-11ed-96c7-2fa07c6df25b,bafkreiemtshn3dutnjgtrusloxxcmb4pg2bgq6zlngvmrrg6c24qrgzhe4,0x75341449dd0e8d696ca09ed4996a637d2cf1ec57,Data backpack,grant,rejected,2022-08-10T18:01:00.506Z,2022-08-24T18:01:00.506Z,8000000,1823025.896121592,Platform Contributor,Tier 6,240000,0x75341449Dd0e8D696Ca09eD4996a637D2cF1EC57,,,,,,,,,,,,
18c27260-17fb-11ed-affb-95d45c2147f8,bafkreifwzkm7goar2ouxriohf7cenmr65vzd6lfjeddkis34bsf3kjcxra,0xc82fd31500576f394b59be3b10c154b584ea6004,"SinfulMeatStick - Community Building, Onboarding, Education, and Growth",grant,enacted,2022-08-09T15:51:00.798Z,2022-08-23T15:51:00.797Z,2000000,4379554.275213697,Community,Tier 4,60000,0x876D9Bb007Ec7795C5bF887832220b5B43Cc9cFb,,,,,6,0,3,done,onTrack,2023-07-24T17:15:09.021Z,,3
6c196240-17d1-11ed-affb-95d45c2147f8,bafkreibjcnqrx24zswpoq2hpy2qb45b6ec6gzpxt53exf3zm4bj7oexo74,0xbd37019539a3532cb5f22d4ed9690d9eb03b1703,LendIT - an NFT rental system,grant,rejected,2022-08-09T10:52:00.756Z,2022-08-23T10:52:00.756Z,4000000,1500242.2148343124,Gaming,Tier 5,75000,0x40439def1d1ad636d162c9253ba977f66ede181e,,,,,,,,,,,,
b25f6830-1682-11ed-affb-95d45c2147f8,bafkreigs52f5y3yb3zkworopxysd3sjnsgdhwwqz72ftzh26zblxatthxu,0x7c41ccdc26a9aaefa05ac0bd9c9c9d7bb5bd89f9,I ask the community's help to recover my lost mana for a big mistake!,grant,rejected,2022-08-07T18:56:00.251Z,2022-08-14T18:56:00.249Z,1000000,2067264.4779956238,Community,Tier 1,358,0x7c41ccdc26a9aaefa05ac0bd9c9c9d7bb5bd89f9,,,,,,,,,,,,
12f794f0-167a-11ed-affb-95d45c2147f8,bafkreibexhnj5sjqogwipfjjri4loq4ycg4oqk7ddwhlnbrczskdnvehkm,0x2e09a10eaace1ef3a66fbf6f1f782c8c0cb8c942,[Resubmission] Dungeons and Dragons & Decentraland,grant,rejected,2022-08-07T17:55:00.839Z,2022-08-21T17:55:00.838Z,2000000,1443788.0758787717,Gaming,Tier 4,60000,0x2e09A10eaAcE1Ef3a66FbF6F1F782C8c0cb8c942,,,,,,,,,,,,
df8dde50-155a-11ed-affb-95d45c2147f8,bafkreid5nglczo2y26a3mttmvzpt7je4x4fq2zrrtuktpuvwiw7vvxasg4,0x4c41c164d7b601d8809643767aca6ce1ed31a2d6,Wearable Advertising Space Facility & Decentraland Loyalty Points Programme,grant,rejected,2022-08-06T07:39:00.021Z,2022-08-20T07:39:00.020Z,4000000,3351063.1178187225,Platform Contributor,Tier 5,73000,0x4c41c164d7b601d8809643767aca6ce1ed31a2d6,,,,,,,,,,,,
ac2b57f0-12ac-11ed-affb-95d45c2147f8,bafkreihwwjnydjirhlcvqrve6e2jhowix5xcx25y65zwv7invn54vcjl2q,0x895be97bdb9f8a244c472b18ea96dee39ddf8fe5,Provide fundamental Decentraland metrics  to the community for free,grant,enacted,2022-08-02T21:47:00.055Z,2022-08-16T21:47:00.054Z,2000000,3671638.959246311,Community,Tier 4,48000,0x895Be97bDb9F8a244c472B18EA96DeE39ddf8fe5,,,,,8,0,0,done,onTrack,2023-07-17T17:03:38.241Z,,0
949f3b40-11f0-11ed-affb-95d45c2147f8,bafkreigxbn5xcfrcvoxw2b4lrfuoiefesq3uatg7yhsmbns6hawio7o3my,0xeb0b44525df3de89c7d915d6728c6404e65253e9,Decentral Comedy Promo at Skankfest Vegas/Backstage Access to Skankfest for DCL,grant,rejected,2022-08-01T23:20:00.164Z,2022-08-15T23:20:00.156Z,4000000,8301237.253417586,Content Creator,Tier 5,120000,0x20D9838616659e174d4937eE9E7738c032c3a881,,,,,,,,,,,,
eca738b0-1119-11ed-affb-95d45c2147f8,bafkreicd73rq4tjjqoylrl6tavpezsctsdlckaikskxtrb5iflpo7pi5yy,0x333f2ba1e49bcea8b1ad9f0d5083df596896cbed,Creation of quality content for the Spanish-speaking community,grant,enacted,2022-07-31T21:44:00.059Z,2022-08-07T21:44:00.058Z,1000000,2337365.9290789915,Content Creator,Tier 2,2000,0x333F2ba1e49BcEA8B1Ad9F0d5083df596896cBED,MANA,0x805f395630fbdbe319ac184b9354eab42f5b7ffd35a362c40ffba7a8cbe1cc32,2022-08-09T13:45:59Z,1905,2,0,0,done,onTrack,2022-10-31T23:07:18.940Z,,0
4dcc98d0-10e6-11ed-affb-95d45c2147f8,bafkreiejabbsyktke5qlstticwgt2vyojp44xr4egcgh5jzvzggccud76y,0x9381caa558f19a821a2360c59fdf3db60c09ff52,Exodus: Goodbye World Development,grant,rejected,2022-07-31T15:34:00.213Z,2022-08-14T15:34:00.212Z,8000000,3484238.47332327,Gaming,Tier 6,240000,0x5117571b0BEc00372CE00870ad8E523C704a78b7,,,,,,,,,,,,
e2e3ce20-0f1a-11ed-affb-95d45c2147f8,bafkreih7youvtq7ao6chqivepjgytpvlb5kkb5srzvgizgoilgxk3yzgxa,0xa691ee033b6d0d415047af8febd1915fdde319c0,Integrate Metanomic Economy Design and Analytics for Decentraland Builders,grant,rejected,2022-07-29T08:46:00.852Z,2022-08-12T08:46:00.849Z,8000000,3893113.5529713966,Platform Contributor,Tier 6,240000,0xa691ee033b6d0D415047AF8febd1915fdde319c0,,,,,,,,,,,,
7e4f37c0-0e65-11ed-9d53-7b405ea02bcb,bafkreih5aacszge74afyhqhfuw43r5uh6t5yynz3t4qxo7una3o4nbj22e,0x538ce85ccf6080cec960bc5341787691217c4d97,"CROSSVERSE: A cross-metaverse play, learn, explore-to-earn game experience",grant,enacted,2022-07-28T11:07:00.196Z,2022-08-11T11:07:00.195Z,2000000,6444374.089751639,Gaming,Tier 4,60000,0xf49056577a9266cd6CFd1B8f6ac151D9BB3671d7,,,,,12,0,1,done,onTrack,2023-12-09T01:15:01.981Z,,1
8a1e3180-0e3a-11ed-9d53-7b405ea02bcb,bafkreihorbdin7co6jdvptxa7hzjplu2zupon7suxq4z6vjb4bo45hjd4u,0x46c02de46629a2babe7c9ba1d9ebf0804d4f99aa,"Democratize Access to Decentraland for Renting, Marketing, and Hosting Events",grant,enacted,2022-07-28T06:00:00.648Z,2022-08-04T06:00:00.647Z,1000000,2229745.5305238403,Platform Contributor,Tier 3,5000,0x46c02dE46629a2bAbe7c9ba1D9EBF0804d4f99AA,,,,,3,0,0,done,onTrack,2022-10-31T11:22:56.108Z,,0
3aefa220-0e02-11ed-9d53-7b405ea02bcb,bafkreidpfvwmlulilt6tqu6dhe2efztwqn56kn3judbrb6fkysjjf6sski,0x518fb16bb5095adfa16c81268c7b87b932fd8789,Fun land so peoples come and play games and also buy some lottery ticket,grant,rejected,2022-07-27T23:17:00.986Z,2022-08-10T23:17:00.985Z,8000000,2658470.1512077753,Gaming,Tier 6,240000,0x518FB16bb5095adFa16c81268C7b87B932Fd8789,,,,,,,,,,,,
23813f00-0de8-11ed-9d53-7b405ea02bcb,bafkreiaf7e7x633scyghtwqyi6dlhe5iamnlo7o3cffmzxg22gslklqi7y,0x7ab021aca91ceb3c45086894b03dcfac38031529,Self-Service Audio/Video Streaming,grant,enacted,2022-07-27T20:10:00.760Z,2022-08-10T20:10:00.760Z,4000000,6327392.6180849075,Platform Contributor,Tier 5,120000,0xBb626c562D5b89961Eb2a2519e49d97D132189F7,,,,,7,1,0,done,onTrack,2023-06-27T16:54:34.511Z,,0
66d76070-0d27-11ed-92a2-218eab5ea42b,bafkreifyhjbq3m4vyob5r74r5les2wsbrrhyabdw55r2zwrdyxc3kxk23m,0xe400a85a6169bd8be439bb0dc9eac81f19f26843,Creation of DAO-Owned Data Aggregation Layer for Decentraland Core,grant,enacted,2022-07-26T21:10:00.863Z,2022-08-09T21:10:00.862Z,2000000,3868687.136637649,Platform Contributor,Tier 4,57300,0xe64581F067Cfdce58657E3c0F58175e638C30f2B,,,,,4,0,2,done,onTrack,2023-01-12T16:46:26.882Z,,2
99986a30-0cb5-11ed-92a2-218eab5ea42b,bafkreieck4ay7lsd26nbu7dlr2yyymy3ttb7bdu6fvc7odueq2vd3j3uiq,0x1e105bb213754519903788022b962fe2b9c4b263,Vueltta x NFT Show Europe: Art Installation to Increase Decentraland Engagement,grant,enacted,2022-07-26T07:36:00.387Z,2022-08-02T07:36:00.386Z,1000000,1416779.730958312,Content Creator,Tier 3,4600,0x1e105bb213754519903788022b962fe2B9C4B263,,,,,2,0,1,done,onTrack,2022-10-22T21:29:37.897Z,,1
858cd0a0-0c18-11ed-92a2-218eab5ea42b,bafkreiavxgcsmvnk456jqgmbfsz6iv54wc7opvsfeqlw223jmmbdeg62si,0xb7c0dc404c2ce1b2226c709eca6d8479b1fb80dc,Develop new Low Latency Video Streaming components for SDK and builder.,grant,enacted,2022-07-25T12:51:00.770Z,2022-08-08T12:51:00.769Z,2000000,4106045.1508566476,Platform Contributor,Tier 4,48000,0xC8Fede4B21b462b1b5fEB0AcFC0513012B1795F8,,,,,4,1,1,done,onTrack,2023-01-13T21:27:39.844Z,,1
58233e80-0928-11ed-8306-41196474443d,bafkreiatgk7lvrboqs6jvznh7lg4t6cs5jmfatmb66izcpo6ghbo6vojne,0x5c4eab549a528bf15c47a01e174500010997235c,Decentraland's most popular QuizZone 2.0 🥳,grant,enacted,2022-07-21T19:07:00.040Z,2022-08-04T19:07:00.038Z,2000000,3225070.778905769,Gaming,Tier 4,58800,0xf49056577a9266cd6CFd1B8f6ac151D9BB3671d7,,,,,3,0,3,done,onTrack,2022-11-15T10:26:55.411Z,,3
a5ae4290-0909-11ed-8306-41196474443d,bafkreifrmw7eqv7bci4fsosfezost7eqhwbif64cicxalllnio343lupjy,0xdbbb155ee7ac595bfc34853a6aee498f93caf06a,Dungeons & Dragons Metaverse Hub,grant,rejected,2022-07-21T15:27:00.737Z,2022-08-04T15:27:00.736Z,2000000,1899277.043660776,Content Creator,Tier 4,60000,0xdbBB155eE7Ac595BFC34853a6aeE498F93CaF06a,,,,,,,,,,,,
574344e0-075e-11ed-8a2f-a1a061d4350b,bafkreibzzudgvgp7e2ydzh43fl2bihtw7kuxz63g5qtqyzjd4orubjnrfe,0x776b3b6238cb38b55c7492824318adafa1e6fa45,Arabic Youtube Series on Decentraland and The Metaverse,grant,rejected,2022-07-19T12:28:00.070Z,2022-07-26T12:28:00.068Z,1000000,2041656.4274131837,Content Creator,Tier 2,3000,0x776b3b6238CB38b55c7492824318ADAFA1e6fa45,,,,,,,,,,,,
10535610-0399-11ed-8a2f-a1a061d4350b,bafkreicwnvwkxmcsp6keyfawjuzhpi6fct4537ssuytwzncvkuvjtmfyee,0x2e09a10eaace1ef3a66fbf6f1f782c8c0cb8c942,Dungeons and Dragons & Decentraland,grant,rejected,2022-07-14T17:19:00.713Z,2022-07-28T17:19:00.707Z,4000000,1444585.5445487963,Gaming,Tier 5,90000,0x2e09A10eaAcE1Ef3a66FbF6F1F782C8c0cb8c942,,,,,,,,,,,,
81af5b00-02e6-11ed-8f44-ef1722f0509f,bafkreidom4qq3yrvp4mlwwmk5jbjqhgrgc2fih67kt6lg5dh3t3vfjvyky,0xd11a019a70986bd607cbc1c1f9ae221c78581f49,Verified Partners Registry,grant,enacted,2022-07-13T20:00:00.984Z,2022-07-27T20:00:00.983Z,2000000,3285559.679389931,Community,Tier 4,49200,0x256874B9FD26cBf11a4E2DE5CFFE5a877603044d,,,,,4,3,0,done,onTrack,2023-03-02T21:29:35.144Z,,0
99afcf60-0218-11ed-8f44-ef1722f0509f,bafkreiadi6nqnljvnjjh6fw4gety4qwz6ptbbnww6zicl6zlvpdiz366fq,0xc70650c50487853ed6ff692945cd05a446a95536,Make Decentraland Buildings/3D assets NFTs that can be added to the builder.,grant,rejected,2022-07-12T19:26:00.926Z,2022-07-26T19:26:00.923Z,4000000,2857749.7604117785,Platform Contributor,Tier 5,120000,0x5CD3581B0865a883C5D2940bE1C85272F226acFA,,,,,,,,,,,,
29e2c130-0202-11ed-8f44-ef1722f0509f,bafkreigpno3a3m2phi4imylw3p5fwtfeu3nybp77saavnzwqhrvd6dv2mu,0xfc4a1488ecce21489a965736e7c22b0844a9bde6,Integration of Infrastructure for interoperable 3D wearables with Decentraland,grant,rejected,2022-07-12T16:46:00.427Z,2022-07-26T16:46:00.426Z,8000000,1390944.5052178917,Content Creator,Tier 6,240000,0xAc9e28e612309cc96AA8d13DDC4d4a99B4C65d38,,,,,,,,,,,,
38896e40-0122-11ed-8f44-ef1722f0509f,bafkreidmyrcspy6caljafz6g4uftu55szpc45cot2sk6dje3356c3sccqq,0x9381caa558f19a821a2360c59fdf3db60c09ff52,Exodus: Goodbye World Development,grant,rejected,2022-07-11T14:03:00.741Z,2022-07-25T14:03:00.736Z,8000000,1611966.3619722917,Gaming,Tier 6,240000,0x5117571b0BEc00372CE00870ad8E523C704a78b7,,,,,,,,,,,,
f9561670-fdfb-11ec-8fbf-839e0f96469a,bafkreiayta22gufif6vawh5kyfkx7ryk7z7gh3swpzxhj3winrb4axjpgm,0xd11a019a70986bd607cbc1c1f9ae221c78581f49,Partner Support Squad,grant,rejected,2022-07-07T13:52:00.343Z,2022-07-21T13:52:00.340Z,4000000,2459258.711866558,Community,Tier 5,118200,0x444327160dC3e72F3146b7F95e7D77Ca9aBF6172,,,,,,,,,,,,
73b27280-fd23-11ec-a32a-859962cd3c29,bafkreigyug5vkd6qzy3ory6fui7d2nzmrzeczsifaygbasqv4bduub3ltu,0x7bbd4eb693dd5b08e13c9da9d54d8ecd49d9b654,Decentraland Explorer Mobile App,grant,enacted,2022-07-06T12:02:00.840Z,2022-07-20T12:02:00.839Z,2000000,2675170.2370445025,Platform Contributor,Tier 4,32000,0x7bbD4Eb693Dd5B08e13c9da9d54D8eCD49d9b654,,,,,6,0,0,done,onTrack,2023-01-04T10:23:08.465Z,,0
e83685e0-fc85-11ec-a32a-859962cd3c29,bafkreif5khaa7puqghsbmul2fg6jai2cvfqbdqu7fkmrht3g3uyoxjwslm,0xd56607baa1da82bc39413377dff2be091d169147,Educational course to bring more brands to Decentraland,grant,rejected,2022-07-05T17:14:00.838Z,2022-07-12T17:14:00.837Z,1000000,1199394.1012289536,Community,Tier 2,3000,0x961A5398878742192370E4C6590d6d0fFBC047e1,,,,,,,,,,,,
1dc97780-fc18-11ec-a32a-859962cd3c29,bafkreif3i464dmlql4ymrlsjtd2kekguvtyplkl5bn3blhbfrmqhqbegl4,0x4a68a46859329a14acf56b66ee45721795769e2b,"Room Zero Japan web 3 ""Metaverse School""",grant,rejected,2022-07-05T04:08:00.080Z,2022-07-19T04:08:00.079Z,4000000,1153385.1140427697,Platform Contributor,Tier 5,98000,0x4A68a46859329a14AcF56B66EE45721795769E2b,,,,,,,,,,,,
6cfbafd0-fbe1-11ec-a32a-859962cd3c29,bafkreifzhn5decawvc7fdcylay6mf6ktdw5t6xftnyof42d3dbcgdb2nse,0x48c0e3fc56ccc81444bcdda71bae39416007ea30,Direct integration with 3D NFT marketplace for scenes and assets MetaMundo,grant,rejected,2022-07-04T21:36:00.629Z,2022-07-18T21:36:00.628Z,4000000,4063654.108895403,Content Creator,Tier 5,115000,0x48C0E3fC56ccc81444bCDDA71bae39416007Ea30,,,,,,,,,,,,
d9340f40-f96a-11ec-a32a-859962cd3c29,bafkreifeqyuwvt2gmvssvfv4q7fvhfwi5dyp5u4coe6yfs4zhfuhovjpvu,0xad72a1d6b06c0f79305d9996eddb723684166d11,AllTokenFootball-The FAN Activation Network-shaping Fan Sports 3.0,grant,rejected,2022-07-01T18:23:00.756Z,2022-07-15T18:23:00.755Z,8000000,1385142.5580787184,Content Creator,Tier 6,240000,0x1DfeF4AC08e6fbbfF6A88b31b48F1151a8eBB3CF,,,,,,,,,,,,
dc2986b0-f958-11ec-a32a-859962cd3c29,bafkreidxoo7in3igxotmzzmwdzmi2ji7d2yigmn7jq53chjnyetmfkcs7m,0x7616e594f1832d0dc7aad3923967d76fd98416e2,ART|DAO Battles!,grant,rejected,2022-07-01T16:14:00.779Z,2022-07-08T16:14:00.777Z,1000000,861423.9453777431,Content Creator,Tier 2,3000,0xd5879eCb96DF9a3c4584d7e1A49Ee53ba94104D3,,,,,,,,,,,,
18f3e990-f8b5-11ec-a32a-859962cd3c29,bafkreid4cajbvidpanfcz6h26uaewnqg2obgt4p2scifdtdsv4iyzu6554,0xbd03add5da0e173c67c9c1073ffba017147c42d4,DCL Highlights - Extension,grant,enacted,2022-06-30T20:42:00.306Z,2022-07-07T20:42:00.300Z,1000000,2302018.8995381948,Content Creator,Tier 2,3000,0xBD03aDd5da0e173C67C9C1073FFBA017147c42d4,MANA,0x6a05eb80bcf25f876f2ecee625682b50863884cc01de09ec33920e3160574c45,2022-07-14T20:39:17Z,3750,1,0,0,done,onTrack,2022-08-20T02:07:15.028Z,,0
aee6d230-f844-11ec-805c-77efd746e6b7,bafkreiawlw7lg6o4mxsd6ilaac4chbxaeznuu5vgvyn57tf3xfmnrrjbhm,0x1ef67867464a400cf6d821807d2b68a6f65dfe4d,Metaverse Ceremony and Exhibition Sponsorship,grant,rejected,2022-06-30T07:17:00.747Z,2022-07-14T07:17:00.747Z,2000000,173459.08652584447,Platform Contributor,Tier 4,20000,0x8c127AB5762CB50C993a198b6187c0833746e404,,,,,,,,,,,,
98c85dc0-f821-11ec-805c-77efd746e6b7,bafkreigkx2ol5iwmn2m3fz6aaxvoemx4m6rzn3xpow6s2dwawsc5ubu34e,0x518fb16bb5095adfa16c81268c7b87b932fd8789,To Help Peoples,grant,rejected,2022-06-30T03:06:00.252Z,2022-07-14T03:06:00.251Z,8000000,1666540.889242818,Community,Tier 6,240000,0x518FB16bb5095adFa16c81268C7b87B932Fd8789,,,,,,,,,,,,
44db93f0-f7f2-11ec-805c-77efd746e6b7,bafkreieq2xs2ygc4jrzv74hlh6gq3yrzkrmjt5nblg2djtfin5hvsfupkm,0x9ff256f65fa594ccdc13d76f116c87d9defd8a1c,Decentraland’s First AI-Driven Smart Chickens! (Resubmission),grant,enacted,2022-06-29T21:27:00.103Z,2022-07-13T21:27:00.100Z,2000000,2928816.7360064564,Platform Contributor,Tier 4,60000,0x01F0b8e92F0ca0398482C265a99612196c8782fE,,,,,3,0,3,done,atRisk,2022-10-15T05:33:13.015Z,,3
1959b490-f726-11ec-805c-77efd746e6b7,bafkreiba5fqni5vm3lyh7ftk4jihr6oxy3r2e75an5oqg5r4z7bp5vccgm,0x270722b5222968603e4650c3b70a7dfb971ed5b6,Decentraland Retro 2D Client and SDK Proposal,grant,enacted,2022-06-28T21:05:00.777Z,2022-07-12T21:05:00.776Z,2000000,11164837.65806079,Platform Contributor,Tier 4,60000,0xa63A3eeE0101e61f3c970445A237ED04785ad145,,,,,3,0,4,done,onTrack,2023-05-18T17:12:11.821Z,,4
8befa660-f6f2-11ec-805c-77efd746e6b7,bafkreiccsubz3bnbq5vxpv765dxx3wqmk7ckshaxovo64brxoc24jojjbi,0xccde0e422d384122a2089888b17cd9cc402920ec,"$120,000 grant to be approved to fund Builder Competitions for DCL creators.",grant,enacted,2022-06-28T14:56:00.190Z,2022-07-12T14:56:00.188Z,4000000,7751581.266489081,Platform Contributor,Tier 5,120000,0x77BD4E9BB7094F92fb93b08cF5C368503CCd6c41,,,,,5,0,2,done,onTrack,2023-03-07T18:23:01.984Z,,2
2530aa60-f647-11ec-805c-77efd746e6b7,QmcmKq3fJRUDzt3jFzXpb126YnXQSUBnN1Rz8H8y9gbvSK,0x1816e73a6c50e8913047a9400b7df822f7c666df,DabPlay and MetaDuckies - community and P2E area,grant,rejected,2022-06-27T18:29:00.870Z,2022-07-04T18:29:00.869Z,1000000,144226.48683881172,Content Creator,Tier 2,3000,0x1816E73A6C50E8913047A9400b7DF822F7C666dF,,,,,,,,,,,,
7c213df0-f62c-11ec-805c-77efd746e6b7,QmWVpteHNAJiVv4kkMAqrdGA5w8riQbPKrEfKypgVpecux,0x9f9d3024bc0d05f7e9330ac0a0d50057b511c63b,Endless Mafia,grant,enacted,2022-06-27T15:19:00.319Z,2022-07-04T15:19:00.318Z,1000000,1239276.195992277,Gaming,Tier 3,3200,0x7dC0c1E2F54b619B423104c77c9783B1716640a5,,,,,0,0,3,,,,,3
bbf5b1b0-f576-11ec-b5fc-5178246a05ac,QmPd1PSEJGdNMLQGtZxaXq9JA1oDEq4nCRyVGNgwbSfAiC,0x2ebb0e88c6edeaef1d912bee639a9e6acc2ed418,"Creating energetic, personalised content & Building project in Decentraland.",grant,enacted,2022-06-26T17:38:00.003Z,2022-07-10T17:38:00.002Z,2000000,6173326.816803785,Content Creator,Tier 4,10000,0x2EBB0E88c6eDeAeF1D912bEE639A9e6acC2Ed418,,,,,4,0,2,done,atRisk,2022-10-21T09:52:59.445Z,,2
96914860-f311-11ec-aa01-87bd234b340d,QmQntSdVjqt4kiQMQJoS2oM6r1mmcjPJeSE9NLh6SFHwKW,0xcf10cd8b5dc2323b1eb6de6164647756bad4de4d,"Golfcraft game and more projects by Eibriel, Pablo & co.",grant,enacted,2022-06-23T16:29:00.774Z,2022-07-07T16:29:00.772Z,8000000,8725171.999159995,Gaming,Tier 6,240000,0x0B2Ad22519013B7d119F3c3C26bb65E2A4596379,,,,,12,0,0,done,onTrack,2023-07-27T17:38:56.620Z,,0
04d93380-f233-11ec-aa01-87bd234b340d,QmUG89sm27pkEYydj1iuQYrx7W2kYP6esrxssvWNTtdopB,0x9645b4c1bfd6eb2647e7fb8b74db8f79f862ea9e,"MoCDA, Museum of Contemporary Digital Art: Public Exhibitions Program 2022",grant,enacted,2022-06-22T13:55:00.024Z,2022-07-06T13:55:00.023Z,2000000,4195534.400401698,Community,Tier 4,35000,0x9645b4C1bFd6eb2647E7Fb8B74Db8F79F862Ea9e,,,,,6,0,0,done,onTrack,2023-01-09T08:58:36.994Z,,0
a871df00-f216-11ec-aa01-87bd234b340d,QmPcU3ViA3pWnmvm6UKnY6V6TsNGdp15oWa2nm3Qmg3Qqc,0xbec36da328823182350132e41099efc1bf1798d9,Adding Ramp Network as an additional on-ramp service provider,grant,rejected,2022-06-22T10:32:00.088Z,2022-06-29T10:32:00.086Z,1000000,725121.9954469546,Platform Contributor,Tier 1,200,0x98DB3a41bF8bF4DeD2C92A84ec0705689DdEEF8B,,,,,,,,,,,,
